dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset III,87,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,88,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,89,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,90,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,91,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,92,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,93,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,94,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,95,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,96,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,97,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,98,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,99,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,100,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,101,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,102,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,103,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,104,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,105,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,106,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,107,CBZ,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB600,Kwak2020_Pine::PB600,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,108,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,109,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,110,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,111,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,112,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,113,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,114,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,115,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,116,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,117,IBF,Kwak2020_Pine,"Kwak et al., Effects of the pyrolysis temperature on adsorption of carbamazepine and ibuprofen by NaOH pre-treated pine sawdust biochars, Journal of Korean Society of Environmental Engineers 42 (2020) 29-39.",,PB800,Kwak2020_Pine::PB800,source study + source-specific material label,material label and source study verified from source article/SI
