dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset II,94,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,95,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,96,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,97,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,98,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,99,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,100,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,101,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,102,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,103,Fe(III),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,104,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,105,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,106,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,107,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,108,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,109,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,BPB,Kim2020_Banana::BPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,110,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,111,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,112,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,113,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,114,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,115,Mn(VII),Kim2020_Banana,"Kim et al., Removal efficiencies of manganese and iron using pristine and phosphoric acid pre-treated biochars made from banana peels, Water 12 (2020) 1173.",https://doi.org/10.3390/w12041173,PBPB,Kim2020_Banana::PBPB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,116,Iodine,Kwak2022_Bismuth,"Kwak et al., Synthesis and applications of bismuth-impregnated biochars originated from spent coffee grounds for efficient adsorption of radioactive iodine, Environmental Pollution 313 (2022) 120138.",https://doi.org/10.1016/j.envpol.2022.120138,SCGB,Kwak2022_Bismuth::SCGB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,117,Iodine,Kwak2022_Bismuth,"Kwak et al., Synthesis and applications of bismuth-impregnated biochars originated from spent coffee grounds for efficient adsorption of radioactive iodine, Environmental Pollution 313 (2022) 120138.",https://doi.org/10.1016/j.envpol.2022.120138,SCGB,Kwak2022_Bismuth::SCGB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,118,Iodine,Kwak2022_Bismuth,"Kwak et al., Synthesis and applications of bismuth-impregnated biochars originated from spent coffee grounds for efficient adsorption of radioactive iodine, Environmental Pollution 313 (2022) 120138.",https://doi.org/10.1016/j.envpol.2022.120138,SCGB,Kwak2022_Bismuth::SCGB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,119,Iodine,Kwak2022_Bismuth,"Kwak et al., Synthesis and applications of bismuth-impregnated biochars originated from spent coffee grounds for efficient adsorption of radioactive iodine, Environmental Pollution 313 (2022) 120138.",https://doi.org/10.1016/j.envpol.2022.120138,SCGB,Kwak2022_Bismuth::SCGB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,120,Iodine,Kwak2022_Bismuth,"Kwak et al., Synthesis and applications of bismuth-impregnated biochars originated from spent coffee grounds for efficient adsorption of radioactive iodine, Environmental Pollution 313 (2022) 120138.",https://doi.org/10.1016/j.envpol.2022.120138,SCGB,Kwak2022_Bismuth::SCGB,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,121,Iodine,Kwak2022_Bismuth,"Kwak et al., Synthesis and applications of bismuth-impregnated biochars originated from spent coffee grounds for efficient adsorption of radioactive iodine, Environmental Pollution 313 (2022) 120138.",https://doi.org/10.1016/j.envpol.2022.120138,SCGB,Kwak2022_Bismuth::SCGB,source study + source-specific material label,material label and source study verified from source article/SI
